date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:48	58480/58480	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:24:47%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615347402128474112	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/blog0981	(from https://oliverrice.net/post/615347402128474112)
09:24:50	40014/40014	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:24:48%20GMT	https://oliverrice.net/post/615347402128474112/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347402128474112/amp.html	(from https://oliverrice.net/post/615347402128474112)
09:24:50	14479/14479	---M-Z	200	added ('OK')	text/html	etag:W/%22388f-HMXUB5V5RhhOOQwcTbfR0YkVta4%22	https://oliverrice.net/image/615347402128474112	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615347402128474112.html	(from https://oliverrice.net/post/615347402128474112)
09:24:52	58483/58483	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:24:50%20GMT	https://oliverrice.net/tagged/gd/page/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=188265796040	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/gd/page/android-app_/com.tumblr/tumblr/x-callback-url/bloge587	(from https://oliverrice.net/tagged/gd/page/2)
09:24:52	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:24:50%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347402128474112%26media=https://64.media.tumblr.com/79406841bb0703bde2ab031abe52aebf/38c652ee077b439b-81/s500x750/bafb3c7f2eeca442708adf733ab723bca0a8ac5e.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/index6082.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347402128474112&media=https://64.media.tumblr.com/79406841bb0703bde2ab031abe52aebf/38c652ee077b439b-81/s500x750/bafb3c7f2eeca442708adf733ab723bca0a8ac5e.png)
09:24:52	58419/58419	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:24:51%20GMT	https://oliverrice.net/tagged/gd/page/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=188265796040	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/gd/page/ios-app_/305343404/tumblr/x-callback-url/blog2a7e	(from https://oliverrice.net/tagged/gd/page/2)
09:24:54	64561/64561	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:24:52%20GMT	https://oliverrice.net/post/615347382341812224	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347382341812224.html	(from https://oliverrice.net/tagged/gd/page/2)
09:24:54	70175/70175	---M--	200	added ('OK')	image/png	etag:%22ef20e1015ed6770d877495afd22da021-1498089600-b93400b%22	https://64.media.tumblr.com/980155b8371ea86e6d390deb1efca88d/52eaa5e7291d9643-eb/s640x960/ad508904f9f2c9159beafec0ac223296eb6e8d8b.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/980155b8371ea86e6d390deb1efca88d/52eaa5e7291d9643-eb/s640x960/tumblr_980155b8371ea86e6d390deb1efca88d_ad508904_640.png	(from https://oliverrice.net/tagged/gd/page/2)
09:24:54	64523/64523	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:24:53%20GMT	https://oliverrice.net/post/615347357212622848	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347357212622848.html	(from https://oliverrice.net/tagged/gd/page/2)
09:24:55	38314/38314	---M--	200	added ('OK')	image/png	etag:%229f4432549949eb61f75748de335e599c-1498089600-b93400b%22	https://64.media.tumblr.com/41bf711579df499c06edb5c8594d8ce0/1a92de08d9899412-b3/s640x960/219eb28c23a0e40e535416e960cd1325c847bd07.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/41bf711579df499c06edb5c8594d8ce0/1a92de08d9899412-b3/s640x960/tumblr_41bf711579df499c06edb5c8594d8ce0_219eb28c_640.png	(from https://oliverrice.net/tagged/gd/page/2)
09:24:55	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:24:54%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347382341812224&media=https://64.media.tumblr.com/980155b8371ea86e6d390deb1efca88d/52eaa5e7291d9643-eb/s500x750/72393ed6874356e8576ec7fb842b92d24a3e4b1d.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index6922.html	(from https://oliverrice.net/tagged/gd/page/2)
09:24:56	64559/64559	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:24:54%20GMT	https://oliverrice.net/post/615347337861185536	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347337861185536.html	(from https://oliverrice.net/tagged/gd/page/2)
09:24:56	40047/40047	---M--	200	added ('OK')	image/png	etag:%229f5e16cfc0b380565c49bafea7b30a61-1498089600-b93400b%22	https://64.media.tumblr.com/ffa9edcd7a4bbb71a97b5c3fa30dedd1/7a5a57c045e0ce8b-48/s640x960/5920d421ff743e3153563f1f73dfcf938dbe90cb.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/ffa9edcd7a4bbb71a97b5c3fa30dedd1/7a5a57c045e0ce8b-48/s640x960/tumblr_ffa9edcd7a4bbb71a97b5c3fa30dedd1_5920d421_640.png	(from https://oliverrice.net/tagged/gd/page/2)
09:24:56	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:24:55%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347357212622848&media=https://64.media.tumblr.com/41bf711579df499c06edb5c8594d8ce0/1a92de08d9899412-b3/s500x750/9d02a1ec1af8a7bbc923e21f0a4e4e7def9c6ae7.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexd600.html	(from https://oliverrice.net/tagged/gd/page/2)
09:24:57	64570/64570	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:24:56%20GMT	https://oliverrice.net/post/615342463733874688	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342463733874688.html	(from https://oliverrice.net/tagged/gd/page/2)
09:24:57	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:24:56%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347337861185536&media=https://64.media.tumblr.com/ffa9edcd7a4bbb71a97b5c3fa30dedd1/7a5a57c045e0ce8b-48/s500x750/d92a11a4d9305c8fcaa6bee8e2e3cd764e5a45ec.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/index20e6.html	(from https://oliverrice.net/tagged/gd/page/2)
09:24:59	79864/79864	---M--	200	added ('OK')	image/png	etag:%222cf368bd885d77fbeb11ceea35328ab1-1498089600-b93400b%22	https://64.media.tumblr.com/f3772353897b7b50d10f3a9f6109c2db/ff2cccd72a948725-05/s1280x1920/b42faae792ff9ff93926ea2c1eb0188b8b664743.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/f3772353897b7b50d10f3a9f6109c2db/ff2cccd72a948725-05/s1280x1920/tumblr_f3772353897b7b50d10f3a9f6109c2db_b42faae7_1280.png	(from https://oliverrice.net/tagged/gd/page/2)
09:24:59	64537/64537	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:24:58%20GMT	https://oliverrice.net/post/615340125766975488	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615340125766975488.html	(from https://oliverrice.net/tagged/gd/page/2)
09:24:59	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:24:58%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342463733874688&media=https://64.media.tumblr.com/f3772353897b7b50d10f3a9f6109c2db/ff2cccd72a948725-05/s500x750/0acacca680c3cce651168275bae82ba3262f0193.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexb89c.html	(from https://oliverrice.net/tagged/gd/page/2)
09:25:02	70677/70677	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:25:00%20GMT	https://oliverrice.net/post/188265796040/dream-journal-issue-one-2017	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/188265796040/dream-journal-issue-one-2017.html	(from https://oliverrice.net/tagged/gd/page/2)
09:25:03	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2022%20Mar%202021%2022:25:01%20GMT	https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340125766975488&media=https://64.media.tumblr.com/67583457c8e8551c40eb09a396f39005/db4485aa9c8211a7-4d/s500x750/41a45b85c98580851b2d24bd47c43e8d5f1bf458.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/pinterest.com/pin/create/button/indexd377.html	(from https://oliverrice.net/tagged/gd/page/2)
09:25:05	179201/179201	---M--	200	added ('OK')	image/jpeg	etag:%2278c20c71d5ceeb652ee8cd04c9a9a7df-1498089600-b93400b%22	https://64.media.tumblr.com/48dec825084b2b48e37e27cf03446f71/tumblr_pz6lbwd5J21yu6b5jo1_1280.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/48dec825084b2b48e37e27cf03446f71/tumblr_pz6lbwd5J21yu6b5jo1_1280.jpg	(from https://oliverrice.net/tagged/gd/page/2)
09:25:08	1213053/1213053	---M--	200	added ('OK')	image/png	etag:%2237bbe8a5dbbf068c6870f9dcd658de8b-1498089600-b93400b%22	https://64.media.tumblr.com/67583457c8e8551c40eb09a396f39005/db4485aa9c8211a7-4d/s1280x1920/8e6b78bf44dc0e1d307b308fe8872a54b7e9d524.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/67583457c8e8551c40eb09a396f39005/db4485aa9c8211a7-4d/s1280x1920/tumblr_67583457c8e8551c40eb09a396f39005_8e6b78bf_1280.png	(from https://oliverrice.net/tagged/gd/page/2)
09:25:09	388336/388336	---M--	200	added ('OK')	image/jpeg	etag:%22a7743e3384d9c7307992e93fa4b47b54-1498089600-b93400b%22	https://64.media.tumblr.com/a6b517144b4bc99eec1cdc88ddfcc871/tumblr_pz6lbwd5J21yu6b5jo4_1280.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/a6b517144b4bc99eec1cdc88ddfcc871/tumblr_pz6lbwd5J21yu6b5jo4_1280.jpg	(from https://oliverrice.net/tagged/gd/page/2)
09:25:10	266446/266446	---M--	200	added ('OK')	image/jpeg	etag:%220b2f6b05be3f4aa358dbe4d52dc1c402-1498089600-b93400b%22	https://64.media.tumblr.com/771374e17f0a68297e8035d617a50a6b/tumblr_pz6lbwd5J21yu6b5jo5_1280.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/771374e17f0a68297e8035d617a50a6b/tumblr_pz6lbwd5J21yu6b5jo5_1280.jpg	(from https://oliverrice.net/tagged/gd/page/2)
09:25:11	291811/291811	---M--	200	added ('OK')	image/jpeg	etag:%22766f66f95947f0569403d0c3d449ac90-1498089600-b93400b%22	https://64.media.tumblr.com/29e8fe1eab6b50e955c5fa98ecdc4fde/tumblr_pz6lbwd5J21yu6b5jo6_1280.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/29e8fe1eab6b50e955c5fa98ecdc4fde/tumblr_pz6lbwd5J21yu6b5jo6_1280.jpg	(from https://oliverrice.net/tagged/gd/page/2)
09:25:12	348006/348006	---M--	200	added ('OK')	image/jpeg	etag:%2276d0a784d130536d3bb3dd75ec315ea4-1498089600-b93400b%22	https://64.media.tumblr.com/e848042473505a5f0d2b077848fec196/tumblr_pz6lbwd5J21yu6b5jo7_1280.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/e848042473505a5f0d2b077848fec196/tumblr_pz6lbwd5J21yu6b5jo7_1280.jpg	(from https://oliverrice.net/tagged/gd/page/2)
09:25:14	318747/318747	---M--	200	added ('OK')	image/jpeg	etag:%221083e76c6e23c44674f2da67e6b28ac5-1498089600-b93400b%22	https://64.media.tumblr.com/ce2873f8aa478545c6e6ddf601b23441/tumblr_pz6lbwd5J21yu6b5jo8_1280.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/ce2873f8aa478545c6e6ddf601b23441/tumblr_pz6lbwd5J21yu6b5jo8_1280.jpg	(from https://oliverrice.net/tagged/gd/page/2)
09:25:14	172199/172199	---M--	200	added ('OK')	image/jpeg	etag:%22f5623485bd99c00f3d949eace5036a0d-1498089600-b93400b%22	https://64.media.tumblr.com/8c744a8ea74321ca37c6cda57646d728/tumblr_pz6lbwd5J21yu6b5jo3_1280.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/8c744a8ea74321ca37c6cda57646d728/tumblr_pz6lbwd5J21yu6b5jo3_1280.jpg	(from https://oliverrice.net/tagged/gd/page/2)
09:25:16	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:25:14%20GMT	https://oliverrice.net/reblog/oliverrice/615342859091050496/Iz4bW02A	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615342859091050496/Iz4bW02A	(from https://oliverrice.net/post/615342859091050496/amp)
09:25:16	391084/391084	---M--	200	added ('OK')	image/jpeg	etag:%228b0c141fe58dfa8c1db88bf7a7b554e6-1498089600-b93400b%22	https://64.media.tumblr.com/4d2360a09132727f98fc7e1e4014fc44/tumblr_pz6lbwd5J21yu6b5jo9_1280.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/4d2360a09132727f98fc7e1e4014fc44/tumblr_pz6lbwd5J21yu6b5jo9_1280.jpg	(from https://oliverrice.net/tagged/gd/page/2)
09:25:18	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:25:17%20GMT	https://oliverrice.net/reblog/oliverrice/615342838108045312/PGkMzxpP	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615342838108045312/PGkMzxpP	(from https://oliverrice.net/post/615342838108045312/amp)
09:25:19	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:25:18%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615342859091050496%26media=https://64.media.tumblr.com/42664382ca27661bc191ca296e5eebc7/1fa6ef904051a4a6-55/s500x750/7e69295be4ba225e8949f2b158c63f5cf424ec00.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/indexdeb8.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342859091050496%26media=https://64.media.tumblr.com/42664382ca27661bc191ca296e5eebc7/1fa6ef904051a4a6-55/s500x750/7e69295be4ba225e8949f2b158c63f5cf424ec00.jpg)
09:25:20	298137/298137	---M--	200	added ('OK')	image/jpeg	etag:%22ab5ffdef8fb568e723db3e80e81abd8b-1498089600-b93400b%22	https://64.media.tumblr.com/42664382ca27661bc191ca296e5eebc7/1fa6ef904051a4a6-55/s2048x3072/c3deb73b890d7cbd63d3ad3c3d221f355055820f.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/42664382ca27661bc191ca296e5eebc7/1fa6ef904051a4a6-55/s2048x3072/tumblr_42664382ca27661bc191ca296e5eebc7_c3deb73b_2048.jpg	(from https://oliverrice.net/image/615342859091050496)
09:25:21	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:25:19%20GMT	https://oliverrice.net/reblog/oliverrice/615342751458967552/5yFFLtq6	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615342751458967552/5yFFLtq6	(from https://oliverrice.net/post/615342751458967552/amp)
09:25:22	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:25:20%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615342838108045312%26media=https://64.media.tumblr.com/95fc5865e66d3079ab950a0ea89b8616/ceabdf013f0b477c-a6/s500x750/6d1801625db3749b2a0645d1673688e489099518.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/indexd4ac.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342838108045312%26media=https://64.media.tumblr.com/95fc5865e66d3079ab950a0ea89b8616/ceabdf013f0b477c-a6/s500x750/6d1801625db3749b2a0645d1673688e489099518.jpg)
09:25:22	58431/58431	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:25:20%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615340910980513792	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/blog5dda	(from https://oliverrice.net/post/615340910980513792)
09:25:22	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:25:21%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615342751458967552%26media=https://64.media.tumblr.com/52f1fd461a5596cffaca93fd8f559885/3fd76e7a0ca88d06-28/s500x750/207ba90d49959ea2981d67004bb5f265829aabdd.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/index45bd.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342751458967552%26media=https://64.media.tumblr.com/52f1fd461a5596cffaca93fd8f559885/3fd76e7a0ca88d06-28/s500x750/207ba90d49959ea2981d67004bb5f265829aabdd.png)
09:25:23	58439/58439	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:25:21%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615340910980513792	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/blog0305	(from https://oliverrice.net/post/615340910980513792)
09:25:23	285737/285737	---M--	200	added ('OK')	image/jpeg	etag:%223f2175c7b43142788f412a4b24e06a5c-1498089600-b93400b%22	https://64.media.tumblr.com/95fc5865e66d3079ab950a0ea89b8616/ceabdf013f0b477c-a6/s2048x3072/54eca1c5eee2c0255a2ca700c24d4bd7a01a8524.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/95fc5865e66d3079ab950a0ea89b8616/ceabdf013f0b477c-a6/s2048x3072/tumblr_95fc5865e66d3079ab950a0ea89b8616_54eca1c5_2048.jpg	(from https://oliverrice.net/image/615342838108045312)
09:25:24	40140/40140	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:25:22%20GMT	https://oliverrice.net/post/615340910980513792/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615340910980513792/amp.html	(from https://oliverrice.net/post/615340910980513792)
09:25:25	15420/15420	---M-Z	200	added ('OK')	text/html	etag:W/%223c3c-lKFeqODeUCVBAedstIy8tRk6Who%22	https://oliverrice.net/image/615340910980513792	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615340910980513792.html	(from https://oliverrice.net/post/615340910980513792)
09:25:26	58455/58455	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:25:25%20GMT	https://oliverrice.net/tagged/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615340168048721920	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/android-app_/com.tumblr/tumblr/x-callback-url/bloge0eb	(from https://oliverrice.net/tagged/scan)
09:25:27	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:25:26%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340910980513792%26media=https://64.media.tumblr.com/7f2d9b47befe293c12251fde13af13d1/63b17a9dad9aba7d-18/s500x750/e21c2ced109afd2e52a8266aa865c6dcd658a898.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/indexd2d5.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340910980513792&media=https://64.media.tumblr.com/7f2d9b47befe293c12251fde13af13d1/63b17a9dad9aba7d-18/s500x750/e21c2ced109afd2e52a8266aa865c6dcd658a898.jpg)
09:25:27	58427/58427	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:25:26%20GMT	https://oliverrice.net/tagged/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615340168048721920	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/tagged/ios-app_/305343404/tumblr/x-callback-url/blog76b7	(from https://oliverrice.net/tagged/scan)
09:25:28	58432/58432	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:25:27%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615340168048721920	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/bloge0eb	(from https://oliverrice.net/post/615340168048721920)
